Date ,Asset1,Asset2,Asset3,Asset4,Asset5,Asset6,Asset7,Asset8,Asset9,Asset10,Asset11,Asset12,Asset13,Asset14,Asset15,Asset16,Asset17,Asset18,Asset19,Asset20,Asset21,Asset22,Asset23,Asset24,Asset25,Asset26,Asset27,Asset28,Asset29,Asset30,Asset31,Asset32,Asset33,Asset34,Asset35,Asset36,Asset37,Asset38,Asset39,Asset40,Asset41,Asset42,Asset43,Asset44,Asset45,Asset46,Asset47,Asset48,Asset49,Asset50,Asset51,Asset52,Asset53,Asset54,Asset55,Asset56,Asset57,Asset58,Asset59,Asset60,Asset61,Asset62,Asset63,Asset64,Asset65,Asset66,Asset67,Asset68,Asset69,Asset70,Asset71,Asset72,Asset73,Asset74,Asset75,Asset76,Asset77,Asset78,Asset79,Asset80,Asset81,Asset82,Asset83,Asset84,Asset85,Asset86,Asset87,Asset88,Asset89,Asset90,Asset91,Asset92,Asset93,Asset94,Asset95,Asset96,Asset97,Asset98,Asset99,Asset100,Rf,Rm
199806,-3.458,-3.597,-4.4186,-2.9467,-0.3997,-1.5178,-2.5353,-1.8278,-1.9224,-3.3535,2.6671,1.7601,0.1475,2.5667,-1.1351,0.0272,-1.4295,2.0357,-1.6967,2.68,-0.1207,1.4434,0.3087,-1.6498,-1.7911,-0.6912,-1.6203,-2.1109,-2.2744,2.4052,-0.3721,-0.0117,0.9669,0.8507,-0.8854,2.0601,1.1491,-2.1906,-0.8873,-2.1605,2.7674,5.7717,-1.6432,-1.4002,-0.5231,-1.5428,-2.963,0.039,2.9378,4.4461,10.0616,4.4045,-0.3505,-3.0557,-3.0128,0.1146,-1.5429,1.1049,0.4663,-2.5799,0.6038,1.4016,2.6485,0.0454,2.6396,-1.6878,-0.9066,-0.9943,1.4137,3.7896,0.2175,2.1576,-0.2006,-1.2568,-2.7175,-1.3934,1.6567,-0.8067,-1.0402,4.1966,-4.4874,1.8033,6.3646,1.779,2.7446,2.1499,0.8875,4.4644,3.0545,4.1889,5.0564,9.9577,6.5491,0.9187,7.2573,2.4824,4.8346,4.8599,6.177,3.6843,0.4381,3.183894
199807,-6.9468,-6.304,-5.0178,-6.0769,-6.916,-5.3809,-5.6054,-5.3691,-10.2313,-5.1213,-8.8669,-5.0046,-4.1975,-5.8416,-6.9231,-5.4775,-5.8414,-9.2149,-8.7305,-3.5443,-8.0286,-10.3307,-9.6519,-6.312,-7.4313,-7.1414,-7.4346,-9.0247,-8.324,-4.3447,-7.6829,-10.0355,-10.5459,-7.0917,-5.3144,-9.3529,-11.0404,-8.8721,-1.3717,-6.8104,-7.0429,-10.0867,-7.224,-8.1231,-7.1393,-8.0594,-11.6248,-7.9432,-8.6936,-4.281,-10.6086,-8.3963,-7.2347,-7.2732,-7.0599,-10.7256,-9.2952,-10.2689,-5.8643,1.5278,-7.5182,-4.2168,-1.9555,-5.546,-2.2989,-5.8067,-5.0824,-5.5193,-11.3266,-4.8686,0.4766,-7.9208,-5.0401,-7.4929,-4.7304,-7.1733,-6.3417,-4.6508,-10.0694,-2.4167,-1.5498,-5.335,-8.0071,-10.4007,-0.3099,-4.1436,-1.2284,-4.6268,-3.7463,-7.6364,2.8906,-6.783,-0.175,1.7522,-2.1152,2.4478,-1.9483,-1.1398,0.2753,0.7785,0.4372,-2.337691
199808,-24.7755,-18.6226,-16.1142,-17.1322,-17.9961,-17.1778,-18.2184,-17.1337,-20.8492,-22.5759,-28.205,-19.8613,-21.4837,-17.8177,-17.5391,-23.0955,-18.0656,-18.7136,-21.2819,-24.1922,-27.6887,-20.6735,-18.1436,-17.8458,-17.0711,-18.6532,-19.3007,-20.4887,-18.5999,-24.2375,-25.5415,-22.4237,-15.5616,-18.8551,-15.5922,-16.2193,-17.7953,-17.307,-20.4146,-21.0225,-26.0766,-19.3459,-22.7169,-25.9689,-14.8927,-17.4902,-18.7836,-17.9146,-22.8689,-16.5204,-25.3886,-19.8406,-19.2939,-15.4867,-16.737,-16.9965,-20.4717,-21.793,-21.9042,-20.8793,-21.1204,-15.5255,-15.5508,-16.7585,-20.5345,-16.5514,-19.8428,-20.3653,-18.8139,-18.8543,-20.6995,-16.5083,-18.0651,-15.5759,-17.5876,-17.468,-16.7557,-11.3315,-19.4877,-16.6917,-26.839,-13.0404,-13.972,-16.754,-9.6616,-14.0133,-14.1579,-14.8375,-18.2345,-12.1036,-21.3722,-14.3341,-19.1261,-10.0862,-12.594,-14.4573,-13.8784,-15.5405,-15.226,-12.9512,0.451,-15.78597
199809,1.5869,2.2749,2.7093,0.7514,0.0757,0.2775,0.5201,0.6821,-3.9713,-0.2029,11.6842,4.0999,4.4404,2.1558,3.9532,4.8526,1.9448,-1.109,0.8883,3.5779,10.3108,7.6447,5.988,6.8728,8.8935,5.5243,3.7909,8.065,5.5368,1.6945,15.1236,3.1283,5.5767,7.7928,5.1146,7.2709,4.668,9.0138,5.7813,8.074,12.8604,8.7133,6.5566,5.8415,5.2931,0.6016,7.1708,5.3664,7.9761,6.6317,18.1697,6.1295,8.019,9.3123,7.4546,6.3081,6.4041,0.7201,2.9866,3.7823,11.9142,2.2783,9.0046,5.8139,7.6215,3.5027,4.9235,2.848,-2.491,1.101,10.2965,7.2925,5.7108,5.6232,16.7442,8.9122,2.5028,5.1882,3.4527,0.4118,27.6553,1.3689,0.8635,5.3544,5.9278,8.9729,5.945,5.62,0.4474,7.01,9.3216,10.0853,5.1037,1.1817,0.81,8.5189,6.144,2.2717,9.9685,6.1844,0.5102,6.38141
199810,1.6445,-0.0044,-1.2672,1.9335,2.9591,0.924,-1.7826,1.015,4.2657,1.0915,2.8135,2.788,2.6334,6.5101,6.5539,4.7008,0.259,0.6443,3.9075,0.0675,3.8481,5.3698,3.1975,3.7153,-0.0193,2.2763,2.263,3.5672,7.412,0.5382,3.0029,8.9494,7.3325,4.471,2.8974,2.1644,3.916,3.6217,6.3468,5.3847,6.3223,1.1698,5.5863,8.8237,6.0094,3.5681,2.6276,6.3138,7.8961,5.6643,4.9172,-3.5382,1.3352,-1.3487,6.5414,5.293,5.7949,7.8368,10.961,6.2358,3.331,10.0847,5.0309,6.955,5.402,9.1186,5.7416,7.8489,7.8678,7.6815,10.4498,4.0337,1.4927,9.3667,3.6726,7.8801,10.5564,12.7651,6.1493,6.0436,8.1597,5.7421,5.9533,7.6909,5.8589,4.149,9.1765,7.0293,13.5396,5.7629,8.245,5.3794,11.1447,2.7966,12.6219,9.5721,5.1833,8.491,4.8223,10.5525,0.3809,7.44059
199811,9.9482,8.1405,9.4826,4.1028,5.3196,5.3284,4.3674,2.4561,6.0985,8.7851,11.1545,9.2309,2.4329,7.0336,6.1109,7.7066,6.5646,3.6341,7.2202,6.7317,7.7919,6.8546,6.1568,8.1498,2.8313,5.6757,5.2446,7.372,5.7229,11.6022,9.3361,3.2501,1.6515,3.7098,5.6519,7.8164,4.8782,4.8189,7.8255,9.8691,14.7062,7.8409,4.9861,6.3677,5.2616,5.6645,0.8897,4.2877,7.8879,4.0345,7.3463,6.9023,1.4762,2.3548,0.6358,6.077,3.6948,8.0442,7.2995,8.6228,3.2896,3.4467,2.4796,6.5447,9.0901,6.0309,1.6839,8.2212,5.6606,3.259,7.8783,1.6477,9.8351,-0.8474,4.8312,2.7725,2.5813,2.0681,5.0683,8.1006,23.5035,6.194,2.6778,7.0606,5.6993,1.9086,6.6515,5.8346,7.1118,1.9506,8.1198,3.4674,5.7054,8.3929,7.7894,5.9583,5.9227,3.9969,9.5311,5.2458,0.3565,6.200105
199812,0.2246,1.8686,-3.7857,0.8498,2.839,0.8335,1.5598,1.5072,-0.8041,5.8965,5.015,5.7325,2.2728,2.4611,4.0603,4.6045,2.4967,2.4792,1.4094,5.0746,5.2863,7.0458,4.6283,6.1633,4.8606,2.4654,2.7299,4.5803,11.0465,5.3746,8.5384,3.8161,4.9081,1.9689,4.8018,4.4235,3.1874,4.908,5.3129,6.6242,10.7535,6.5517,3.0212,4.5281,0.4798,5.4122,2.0607,7.3523,5.6518,7.2646,14.0542,7.3408,6.7583,7.1256,6.1575,2.452,6.1303,10.2721,9.8868,10.6973,6.6465,9.3364,7.4514,8.586,8.1382,6.1058,0.1405,2.2924,5.5533,5.5872,12.636,2.1833,3.9047,6.3565,6.8812,3.736,7.4226,7.6612,2.0965,6.1012,21.4631,3.8401,3.9224,-1.5212,5.072,3.9918,8.1229,6.1095,8.3134,-1.0142,21.2556,-1.2206,3.2017,12.9901,7.0796,4.1804,2.6999,7.3892,7.1608,6.1395,0.3951,6.305834
199901,11.2079,5.0424,3.4038,1.6083,1.0364,6.7705,6.0765,2.6489,2.4239,8.2644,6.8617,6.0562,2.4395,1.0544,-4.9679,2.112,-0.1525,1.3441,6.4637,6.3549,8.9037,-1.5224,0.7193,3.4929,7.0905,-0.4601,0.4858,-2.6427,0.6847,-4.2777,7.7721,-1.5639,-3.9905,-1.7381,-2.2287,-0.7736,-4.3479,-2.143,-2.7794,2.4388,16.1293,-1.1053,0.0926,-4.2287,-0.1408,-4.541,-0.0806,1.8774,-1.7685,-2.0613,22.0013,-4.8944,-4.6941,-2.6548,-3.7318,-7.635,-3.2404,1.0543,-5.9572,4.9921,17.3316,2.0284,-8.5675,1.2909,-4.7109,-1.4537,-7.7307,-2.3562,-2.9163,-5.9377,6.9206,-1.4096,-0.7089,-3.8816,-3.459,-5.6775,-2.7148,-5.3923,1.6142,1.1878,22.402,-2.2114,-3.1796,-0.7769,5.0284,-5.3932,-0.1265,1.1011,4.3742,-1.3333,8.1639,1.7695,0.7572,4.5868,1.064,8.0575,4.3941,2.3355,8.6275,2.5383,0.3572,3.844676
199902,-6.1838,-5.7762,-4.4624,-4.6954,-3.1142,-7.0824,0.2408,-4.9255,-6.0913,-5.8292,-9.8878,-9.1142,-8.0927,-4.7775,-6.2643,-8.084,-4.9936,-8.5953,-3.7301,-9.5602,-9.1233,-10.4789,-8.7501,-9.4294,-2.169,-9.1805,-9.0088,-6.8403,-6.2379,-11.2483,-9.4246,-10.3758,-13.1269,-9.2486,-7.1145,-10.2643,-10.2597,-8.0205,-10.3917,-8.0998,-10.8393,-8.0599,-11.6081,-11.8447,-7.224,-7.8809,-5.7189,-8.5126,-10.1168,-7.3167,-8.6357,-4.5129,-9.4622,-8.3808,-4.9155,-3.7744,-6.8588,-6.2685,-10.2039,-6.5449,-6.4812,-5.7586,-0.6858,-6.4469,-6.8833,-6.4014,-4.7925,-6.3902,0.6958,-1.8496,-0.6748,-6.0331,-2.5945,-5.6921,-4.3261,-4.6329,-6.6442,-3.938,-7.669,-0.7821,-6.242,-6.3651,-0.3129,0.4393,-4.6339,-2.3458,-2.6837,-1.6152,1.0059,-1.2995,3.758,-1.5633,3.0145,-2.4944,-0.6032,-1.6232,-5.4041,-1.5894,-5.1081,-5.35,0.3042,-3.808261
199903,-2.623,-3.9458,-5.5104,-4.8714,-5.9429,-7.4368,-5.8861,-4.6593,-5.2893,-1.8714,1.5517,-4.9138,-2.8974,-2.504,-0.2141,-8.2945,-2.5533,-7.0187,-6.5013,-5.9633,-0.7526,2.457,-2.952,-1.467,2.3,-2.097,-2.2699,-2.0269,-0.9789,5.6647,6.1038,-1.5086,-1.5382,-3.2602,-1.1182,-2.2572,1.8665,0.4023,4.0791,-0.1844,11.5681,8.3291,-3.365,-4.8372,2.7891,1.5384,4.1597,-1.5772,2.5265,5.5049,12.2457,3.6976,-4.4556,0.6503,0.3636,0.5955,-0.2819,2.3568,3.2736,-0.5832,8.1435,4.0043,-1.5563,2.5097,-5.2358,-3.9665,4.9824,-2.8859,-5.5486,1.8476,5.1409,10.5994,6.1,-0.6389,1.8977,4.5385,-1.2301,0.8099,1.8848,4.826,20.7222,0.8071,8.503,-0.2418,-2.2751,3.3291,-0.2637,1.8752,8.9512,6.2074,18.5079,0.7379,4.9904,6.0336,6.3507,5.711,4.8501,6.5517,3.6762,-1.52,0.4331,3.792547
199904,9.3047,7.8603,6.2587,5.3689,7.8193,4.9904,7.0441,4.7999,8.305,6.4136,10.4561,5.8683,19.8078,11.7685,5.6202,6.4825,19.7271,11.6027,15.3541,9.7242,7.0123,6.2086,5.6765,5.0854,30.518,7.9409,9.2055,12.3638,7.6242,3.1737,6.2488,11.6187,2.0928,5.2359,5.9951,7.2925,8.5895,8.4426,2.606,9.3711,26.8243,6.2956,9.1487,7.6202,5.421,4.4822,9.6701,4.2338,15.3053,8.8098,18.8256,2.9104,11.0396,5.5313,4.2866,14.7746,10.4395,7.9468,5.8548,3.7684,6.3032,4.7098,9.1258,2.3104,3.0344,9.3412,12.328,11.1152,7.6072,7.5474,4.6854,22.524,7.1183,8.1136,5.438,10.9392,12.5815,8.2274,8.3234,12.9348,3.4434,-0.3502,5.7689,5.8122,7.0112,9.3833,6.9952,4.4535,6.7068,5.3672,3.9345,13.0334,0.9424,1.7354,1.8536,1.4794,8.5636,1.3762,-2.794,7.6337,0.3557,4.909208
199905,3.9744,4.7713,3.2706,3.0526,3.4323,1.1517,3.5816,4.3812,4.4952,-2.921,-0.7619,2.2866,3.5284,5.1908,0.1137,2.222,2.3088,6.7634,-1.4692,3.9841,3.5149,3.5179,4.2203,4.3929,-10.2531,1.2116,2.1785,1.937,5.0728,3.3346,-0.947,0.6795,6.6901,2.3745,2.8666,2.6781,7.7514,4.809,6.6308,-2.3445,-7.9335,0.0729,0.7216,2.8283,1.1139,2.7356,4.882,1.7651,3.8433,0.2583,-9.1808,2.7174,2.4175,3.6987,0.5086,3.8082,1.6657,-0.0212,2.8939,-0.0829,1.6671,2.8856,1.4164,5.4463,7.2701,-0.0349,0.848,5.2352,0.2945,-0.734,4.1608,1.7346,-0.313,0.852,0.0038,-2.4062,2.1041,0.2646,-0.2132,-0.2451,-13.9288,2.7934,5.5123,1.0485,0.4373,1.739,0.5406,-0.8585,-3.1062,-5.2871,-7.2412,0.5515,-1.941,5.5516,-4.3879,-5.1566,-0.9028,-3.5564,-3.037,-2.4598,0.3504,-2.070774
199906,3.7852,4.0073,4.8338,2.4149,6.078,5.6624,6.4808,1.6794,4.4333,-1.7678,10.8583,11.2889,9.795,9.1687,12.2018,7.1679,11.0347,9.3406,5.232,6.0957,7.5112,8.2547,4.8145,6.2628,10.0247,2.0469,7.0857,9.9196,7.5247,0.1605,11.4372,5.3752,7.9325,2.8753,8.2788,6.2039,7.3635,8.6558,4.7488,6.6369,2.0343,11.9158,5.4782,4.794,6.2856,-0.0675,5.3967,5.4094,2.8197,2.9844,3.1536,0.2226,6.1034,1.4193,1.4558,4.6554,5.8782,3.1896,6.0817,2.5068,4.3101,9.323,2.2922,8.7344,2.1694,2.3127,2.5083,3.6841,4.7342,8.2134,8.2578,12.9119,5.646,5.3783,5.7739,3.3422,4.9581,4.5376,7.0763,4.0886,9.7479,0.839,6.0348,-0.2678,1.0168,0.0603,3.078,1.9985,4.0706,1.2495,-3.9993,3.4619,0.6225,1.2684,7.122,6.382,3.9909,5.7118,6.2788,7.036,0.4475,5.082348
199907,2.3449,2.3892,3.3143,-0.0146,1.7688,0.7108,-0.652,4.5406,7.9126,2.7288,2.4946,-0.8461,-0.3432,1.1134,0.7818,1.1523,-2.0816,0.0535,-2.7841,5.6444,-1.6217,-2.0744,-3.7893,-0.2222,-2.748,0.0332,0.0781,-5.2363,-2.2454,2.434,-3.9926,-2.4039,-1.642,-1.8367,-0.7198,-1.8975,-0.3979,-2.593,-5.5096,-0.9519,-0.6875,-2.8884,-6.6931,-2.1007,-2.9594,-1.8326,-0.8407,5.094,-1.3629,-2.1237,-1.6682,-5.856,-2.6193,-0.4302,-5.0001,-4.1612,-2.742,-0.7371,-1.9497,-2.0942,0.3522,-4.8515,0.4744,-0.9092,-0.2949,0.6904,0.9692,-2.8954,0.5967,-0.2326,-1.0345,-0.0412,-3.506,-5.2089,-3.7048,0.1766,-6.0496,-1.3936,-4.6279,-4.7842,-4.8551,-6.4194,-1.2431,-7.6771,-3.8656,-3.9474,-4.6325,-3.9462,-2.3501,-0.6849,-5.6473,-2.8168,-0.7631,0.1404,-7.2617,-2.5881,-2.5504,-5.1773,-2.9577,-3.4363,0.4142,-3.083344
199908,-2.676,-3.5222,-3.1178,-3.5225,-2.801,-3.7221,-1.9918,-4.3504,2.365,-2.9959,0.366,-5.3671,-2.6335,-3.7362,-3.2363,-5.3025,-5.8662,-5.4451,-3.0022,-0.4542,-4.7759,-5.2289,-2.4525,-3.325,-5.1988,-3.3396,-5.3912,-4.9646,-3.1679,-6.6885,-4.322,-0.0999,-5.1699,-4.2826,-4.0201,-5.1754,-5.157,-3.652,-3.0594,-1.378,0.8281,3.0909,-0.6545,-4.585,-4.5822,-3.5111,-2.2424,-5.2412,-4.0975,-8.0016,-1.9752,-0.5066,-7.7679,-2.7867,-5.7603,-5.7553,-4.0104,-7.0436,-3.1886,-4.5425,-4.6604,1.2405,-2.0447,-0.3987,-4.96,-3.6042,-3.9954,-4.6782,-7.8223,-8.6657,3.2314,-0.9241,-3.6903,-3.4449,-5.3406,-2.8206,-4.4618,-4.2855,-0.5794,-4.5863,4.8008,-0.103,-2.3664,-1.1054,-1.6746,-4.3368,-1.1807,-3.008,-3.9167,-4.3415,-2.9119,-2.0459,-0.5836,-2.7545,-1.0142,-0.4892,-5.056,1.489,1.8082,-0.1378,0.417,-0.9907085
199909,-0.102,-5.1766,-4.3433,-3.552,-3.886,-4.7751,-3.9669,-5.173,-3.7346,-4.9192,0.4368,-5.0366,1.6567,-1.2952,0.3023,-0.2783,-2.5254,-3.168,2.4824,0.445,0.1518,-2.0226,-0.8009,3.0986,0.0772,-4.2317,-0.1905,-3.8823,-2.5291,-2.4235,4.9956,-1.5336,-1.3242,4.3667,-7.1734,-3.8001,-4.0629,0.8678,1.5003,-6.5509,-0.3749,3.9565,-2.5918,-0.6335,0.6546,0.1243,-0.3956,1.4364,3.8987,2.2505,3.0723,0.3938,0.5553,-1.0827,1.5156,-2.7654,0.9205,-0.8753,-4.526,0.4499,4.2398,-0.7055,-1.6157,-3.3002,-4.1626,1.8287,-9.5438,-5.6694,-0.3752,-4.8001,3.6522,-2.4808,-7.8027,-1.363,-3.6041,-3.2098,-0.5088,-1.0085,2.7455,-3.5875,-5.5015,-7.6297,-6.3486,-2.2202,-3.7848,-4.6859,-6.9691,-4.1374,-2.3097,-7.1953,-1.7143,0.7544,-6.1837,-4.8921,0.1314,0.0831,-2.7304,0.269,-3.3042,-4.9381,0.4565,-2.266881
199910,-0.1261,-1.7606,-1.1789,-3.1507,0.1012,-4.4558,0.9872,-0.6867,5.0822,-5.4298,2.1394,-1.9192,-3.6327,-3.7371,-1.9019,0.726,-5.2552,-3.1706,-6.3479,-1.7245,5.2701,-1.8761,-5.2729,3.8928,-3.0081,-0.9881,-4.1227,-2.4258,-4.5374,-3.3984,4.0423,-0.5962,-1.0525,-0.9567,-2.6398,-3.8384,0.8151,2.1892,-1.6679,-7.3671,5.1733,1.106,1.7872,-3.4267,-0.7664,2.1644,-5.2717,-0.5848,2.6201,2.2004,4.9685,1.6599,-0.2711,1.4209,2.0788,-0.692,-0.1105,0.4239,3.8371,-3.6938,12.4774,-1.2517,13.2835,9.4494,-2.7568,3.3893,-1.7608,2.1649,1.8307,-0.9721,8.3094,8.7704,9.7595,0.5089,4.7517,2.9847,3.7426,-0.2229,2.7588,3.3939,13.5768,6.2834,6.8235,1.8227,3.7974,10.3979,5.3721,5.2022,9.2535,-2.7148,11.2748,0.3736,5.7048,4.9224,14.7503,9.2399,4.6516,14.0728,7.7388,2.2582,0.394,6.210732
199911,21.4423,5.5265,7.3329,6.7347,8.6207,0.0777,5.642,8.5915,-0.7604,10.6959,17.3385,6.1629,3.2212,5.1242,4.733,2.8345,7.2713,2.8985,3.3947,15.1362,18.671,7.6414,6.1495,3.5022,2.9396,5.4917,5.0749,0.6744,6.5231,6.8816,11.3385,0.3285,5.4803,6.3609,5.1002,9.0555,2.5261,5.2607,-1.8513,7.5931,12.8604,3.648,6.4115,5.1778,6.3584,8.5199,0.6465,0.7896,10.5513,1.4336,7.6636,4.7079,2.4814,-0.803,8.3002,-1.5363,1.0326,0.8399,11.57,9.0425,14.519,7.4572,11.6094,2.8999,-5.2134,2.3326,3.8789,3.4968,2.6178,2.2015,8.8487,8.8633,4.7448,-3.0915,1.7489,4.4832,-2.4418,-2.0175,11.162,0.5822,14.4228,9.3935,0.5941,6.3194,-2.7548,0.5097,-1.7045,0.2981,0.1916,0.623,0.3209,6.8623,-6.0817,4.6539,-0.6242,1.2167,5.1664,0.6745,2.1464,3.6593,0.4302,3.682224
199912,23.4828,8.5446,4.1652,9.0237,-0.9943,1.321,0.5891,6.7617,-0.9975,2.8411,31.46,6.5454,3.2763,4.3312,0.3609,7.0688,6.6158,9.9287,1.8717,76.5703,16.4868,12.9492,8.3821,10.6475,3.5872,6.7051,1.4216,0.3058,1.7222,8.7732,20.5255,5.5065,9.3472,7.1734,11.6579,6.1875,2.8932,10.962,5.6014,16.6839,24.5878,23.9468,12.0551,9.897,8.3462,10.6191,1.4765,1.9136,6.5988,12.2532,19.368,10.7297,4.7911,4.9264,6.391,1.9504,3.0912,9.092,5.6605,5.1335,32.5487,-1.8719,14.3458,18.8551,2.0566,3.6986,2.8894,4.41,1.5981,7.3136,27.0968,3.3895,20.0767,6.6257,3.9897,5.0965,1.359,2.992,20.9972,12.6484,23.1981,23.2284,0.4443,11.8422,2.739,8.8052,1.7875,0.495,2.9778,-1.0234,2.3949,20.1505,-1.0296,7.6581,7.8399,8.2878,9.0192,9.0679,6.6543,1.2381,0.4551,8.374456
200001,18.3232,4.6048,1.6413,6.2778,1.5294,1.9506,0.7931,-0.214,-0.0948,8.7429,9.8388,0.3157,2.1336,0.7777,0.3418,-2.084,-0.8014,-9.4891,-2.294,-27.0234,9.116,1.0937,-1.341,0.7773,-6.582,3.8323,-5.7451,-4.204,-4.0651,-0.6501,-0.3727,0.0636,-11.9585,-1.8094,-3.5138,-1.9783,-1.6976,-5.4431,-8.4283,-7.0254,-2.7531,-0.18,-2.9157,-5.2169,-7.9722,-4.0443,-1.4296,-2.93,-6.0764,-11.7873,12.4257,-11.446,-5.1965,0.0337,-3.9292,-4.3475,-5.6623,-11.6989,-10.4901,-9.7308,-2.66,-4.2475,2.529,-7.9963,0.7235,-7.9985,-2.5354,-5.9975,-3.6994,-9.4447,-2.8376,-3.125,-8.7311,-0.5046,-4.3375,-5.104,-5.0348,-6.7818,-1.9645,-11.6524,3.8132,0.2526,-6.1814,-4.0464,-0.6321,-6.0008,2.0101,-4.3241,-8.2115,-6.7291,-5.4891,-6.5405,0.6561,-1.0703,-8.4296,-6.3324,-3.5253,-3.7655,-5.5223,-6.1271,0.4339,-3.962196
200002,45.4695,13.1567,12.094,14.2881,6.7384,9.1974,10.8569,16.2776,4.6735,12.1272,53.8531,12.0316,15.3456,15.6879,7.2531,0.7664,-3.9474,0.1661,7.5738,5.3662,36.6385,27.4877,11.4671,11.1743,0.6416,9.7585,13.9576,3.8044,7.7834,8.1962,28.7465,23.7368,2.6488,17.5115,12.3534,11.8207,7.3914,8.5039,3.5145,-5.8108,37.0304,24.5356,6.942,2.5645,13.2533,21.7763,0.8652,6.7795,-5.2121,-9.036,24.61,5.6948,21.1753,15.6948,0.7951,1.5701,1.9024,-0.1766,5.9963,3.3763,39.2161,4.8831,39.9225,17.4781,-0.1526,4.6034,-4.3497,-6.3488,6.3327,-0.9679,15.7916,18.1683,13.2167,3.1849,-5.0589,16.0658,-4.814,-2.6018,38.0805,-2.3441,23.787,12.6669,2.2894,24.4501,5.2807,4.6031,6.8403,-0.2537,-3.4653,-6.3602,-3.9444,-5.1352,-10.6199,-4.3241,-6.307,2.0312,0.3354,-0.4782,-2.602,-4.5547,0.4262,3.176028
200003,-15.5157,-3.2933,-2.1391,0.9449,-2.66,-4.7454,-4.9285,-3.0772,3.2372,-8.13,-22.2414,-1.7311,3.7093,1.1432,0.6443,1.3227,5.8113,-0.0748,-5.6932,-5.339,-15.7142,-11.9581,5.0714,-2.6461,4.8032,-0.8505,-0.034,4.7782,-5.2283,2.3588,-16.6212,-11.206,4.9075,1.6445,-8.968,-8.308,-2.8374,-3.292,16.3062,10.5235,-22.3299,-14.9083,-1.9857,1.2451,-2.8515,-6.583,5.8544,15.3946,1.6782,-3.7422,-16.2083,10.0771,-1.9338,-2.8348,16.4789,10.1308,3.8668,5.89,3.6204,10.8758,-20.0274,10.9756,3.3916,4.8628,11.0805,13.4186,17.4725,19.253,11.6633,20.5984,-6.4394,-1.1955,-1.5937,14.6172,9.8155,5.1896,14.9802,15.0219,3.9267,9.6494,1.9745,8.1191,13.4526,-3.0381,6.0943,7.9536,6.0727,4.652,4.0787,8.3767,4.6313,10.9203,12.3017,8.7733,14.0407,7.8682,8.5904,15.5086,12.87,6.4674,0.4793,5.349902
200004,-25.4662,-14.9524,-6.3929,-11.5784,-1.9903,-7.4152,-4.7122,-9.2356,-7.8183,-17.1251,-18.5837,-7.3352,-7.6857,-6.3542,-4.6735,-3.7867,-3.0623,-9.6647,-4.4994,-12.2345,-19.9451,-12.1808,-12.5732,-14.0147,3.1363,-7.4929,-8.2259,2.216,-8.5314,-4.8652,-12.6255,1.6983,-3.3402,-1.4853,-6.3798,-1.7291,2.3273,-2.8624,-13.9549,3.8195,-18.4259,-7.0225,0.2821,2.8997,-9.2424,-1.0418,-1.942,0.5078,11.5014,-2.1401,-12.0016,-9.9807,6.1675,3.5294,-15.2888,1.8605,-6.3931,-3.996,4.5608,-7.1057,-4.9641,-2.7763,-3.5677,-8.5893,2.2023,-3.7986,1.4384,-3.644,-1.299,-4.8236,-8.278,-3.1605,-3.0397,-1.3492,1.9372,-1.908,-1.2811,1.1909,-10.1226,-6.7214,-19.9167,-12.0343,-4.6866,-3.6621,-2.0568,0.5109,-3.5193,1.5493,-0.3559,-1.3743,-2.9809,-7.4653,-4.58,-4.1633,0.061,-0.8286,-0.6297,-3.3605,-10.6445,1.5744,0.4941,-5.951937
200005,-15.4091,-7.0317,-5.9205,-4.874,-3.9808,-2.3044,-0.8818,-5.6676,-6.1924,-9.7826,-11.8328,-4.2741,-6.4492,-2.5098,-3.3717,-6.6006,-2.8194,-2.3581,-3.0581,-13.1795,-15.3763,-11.755,-6.407,-2.0127,0.8605,-12.4439,-9.3429,0.8932,-12.0185,-0.333,-5.2183,-2.5025,-4.8481,-6.3041,-6.9136,-9.3759,-2.2207,-0.8565,-9.172,-5.6254,-5.0863,-1.0624,-2.9298,1.056,-3.4407,-1.5292,-8.0054,-4.937,-0.6768,-0.5384,-10.0266,6.6845,-3.1399,1.6301,-1.6201,-6.1224,-1.2424,-5.0221,-10.2076,0.4306,-15.934,-1.7655,-3.4977,3.6519,-3.5225,-5.9657,2.8942,0.9541,-2.3215,-0.6122,-5.7254,-6.2969,-5.5977,3.4875,-4.0787,-1.8456,1.5692,-0.3782,-12.0925,3.199,-15.9456,-6.5001,-7.2146,-0.7006,-1.3319,0.7373,1.7922,0.7757,-1.7755,-2.2477,-7.7657,-1.7842,6.7746,-1.1975,1.6899,-4.8482,-6.0224,-2.3207,-4.3445,-0.8593,0.6164,-3.886035
